Date,Latitude,Longitude,CO2_Concentration
2023-09-25,73.63117779662016,-30.80822806794407,399.11029396847255
2023-09-26,-18.78050036628447,-172.21711567271657,432.8858387992518
2023-09-26,-71.27217103003474,15.46282076769046,404.1830155278513
2023-09-26,-62.82623048474177,64.86523048232968,410.6466495611178
2023-09-26,17.441339071375225,31.361887299171684,430.717023646241
2023-09-26,-46.7424166106677,25.12609561449395,417.3964714801409
2023-09-26,70.36613871498622,96.8594721745975,406.5159406000955
2023-09-26,77.99118095547342,87.32769216381507,401.44673627628396
2023-09-26,57.613972287537166,-107.23602877474632,407.5502061413557
2023-09-26,-87.43554298867693,-15.457291244326882,395.3200456453153
2023-09-26,73.63117779662016,-30.80822806794407,402.67207689385015
2023-09-27,-18.78050036628447,-172.21711567271657,430.8183601981099
2023-09-27,-71.27217103003474,15.46282076769046,405.24127458003915
2023-09-27,-62.82623048474177,64.86523048232968,407.462723087257
2023-09-27,17.441339071375225,31.361887299171684,429.03987893414075
2023-09-27,-46.7424166106677,25.12609561449395,414.6197745040513
2023-09-27,70.36613871498622,96.8594721745975,405.2925029958731
2023-09-27,77.99118095547342,87.32769216381507,401.7555377702894
2023-09-27,57.613972287537166,-107.23602877474632,413.49203465785075
2023-09-27,-87.43554298867693,-15.457291244326882,397.13028751621204
2023-09-27,73.63117779662016,-30.80822806794407,405.3371657772886
2023-09-28,-18.78050036628447,-172.21711567271657,428.97816975746093
2023-09-28,-71.27217103003474,15.46282076769046,405.44605041350576
2023-09-28,-62.82623048474177,64.86523048232968,408.3959652416543
2023-09-28,17.441339071375225,31.361887299171684,431.37634423221965
2023-09-28,-46.7424166106677,25.12609561449395,416.86112580725484
2023-09-28,70.36613871498622,96.8594721745975,402.62650135040997
2023-09-28,77.99118095547342,87.32769216381507,401.4617212589517
2023-09-28,57.613972287537166,-107.23602877474632,412.9648934637023
2023-09-28,-87.43554298867693,-15.457291244326882,399.44443780093684
2023-09-28,73.63117779662016,-30.80822806794407,408.16559126566284
2023-09-29,-18.78050036628447,-172.21711567271657,431.7235644339624
2023-09-29,-71.27217103003474,15.46282076769046,406.40546078657496
2023-09-29,-62.82623048474177,64.86523048232968,406.4472427552348
2023-09-29,17.441339071375225,31.361887299171684,429.88937173884835
2023-09-29,-46.7424166106677,25.12609561449395,414.00415820287174
2023-09-29,70.36613871498622,96.8594721745975,403.64320689900495
2023-09-29,77.99118095547342,87.32769216381507,401.1350519626459
2023-09-29,57.613972287537166,-107.23602877474632,409.5957304464973
2023-09-29,-87.43554298867693,-15.457291244326882,394.7284883165769
2023-09-29,73.63117779662016,-30.80822806794407,403.75348896727564
2023-09-30,-18.78050036628447,-172.21711567271657,430.24592544131997
2023-09-30,-71.27217103003474,15.46282076769046,401.03129348954815
2023-09-30,-62.82623048474177,64.86523048232968,407.01892158239303
2023-09-30,17.441339071375225,31.361887299171684,435.5533084744334
2023-09-30,-46.7424166106677,25.12609561449395,417.945672576847
2023-09-30,70.36613871498622,96.8594721745975,404.6433488173813
2023-09-30,77.99118095547342,87.32769216381507,399.062759477551
2023-09-30,57.613972287537166,-107.23602877474632,410.04417631763954
2023-09-30,-87.43554298867693,-15.457291244326882,398.9589142381454
2023-09-30,73.63117779662016,-30.80822806794407,403.54048807666527
2023-10-01,-18.78050036628447,-172.21711567271657,432.85218697150566
2023-10-01,-71.27217103003474,15.46282076769046,404.05130869079795
2023-10-01,-62.82623048474177,64.86523048232968,407.37736803495164
2023-10-01,17.441339071375225,31.361887299171684,432.09815903146483
2023-10-01,-46.7424166106677,25.12609561449395,419.250612153669
2023-10-01,70.36613871498622,96.8594721745975,406.20191700525965
2023-10-01,77.99118095547342,87.32769216381507,399.8730000437144
2023-10-01,57.613972287537166,-107.23602877474632,410.2214087856355
2023-10-01,-87.43554298867693,-15.457291244326882,400.1074492296152
2023-10-01,73.63117779662016,-30.80822806794407,400.3061178151577
2023-10-02,-18.78050036628447,-172.21711567271657,427.85306776329264
2023-10-02,-71.27217103003474,15.46282076769046,403.442815593568
2023-10-02,-62.82623048474177,64.86523048232968,408.73331150516907
2023-10-02,17.441339071375225,31.361887299171684,429.2257197708583
2023-10-02,-46.7424166106677,25.12609561449395,417.2094422365087
2023-10-02,70.36613871498622,96.8594721745975,403.26939102183417
2023-10-02,77.99118095547342,87.32769216381507,402.302669522535
2023-10-02,57.613972287537166,-107.23602877474632,412.35197142953285
2023-10-02,-87.43554298867693,-15.457291244326882,396.70532408152434
2023-10-02,73.63117779662016,-30.80822806794407,402.5448558435746
2023-10-03,-18.78050036628447,-172.21711567271657,432.5199422913176
2023-10-03,-71.27217103003474,15.46282076769046,405.2852324464734
2023-10-03,-62.82623048474177,64.86523048232968,410.0943154697067
2023-10-03,17.441339071375225,31.361887299171684,430.52163517740405
2023-10-03,-46.7424166106677,25.12609561449395,417.1063074576787
2023-10-03,70.36613871498622,96.8594721745975,407.18485780588105
2023-10-03,77.99118095547342,87.32769216381507,402.1616157711666
2023-10-03,57.613972287537166,-107.23602877474632,413.3919327731922
2023-10-03,-87.43554298867693,-15.457291244326882,395.94835422794023
2023-10-03,73.63117779662016,-30.80822806794407,406.3395300639985
2023-10-04,-18.78050036628447,-172.21711567271657,431.58445419736313
2023-10-04,-71.27217103003474,15.46282076769046,404.70611356560204
2023-10-04,-62.82623048474177,64.86523048232968,409.5645905376529
2023-10-04,17.441339071375225,31.361887299171684,431.4831726312283
2023-10-04,-46.7424166106677,25.12609561449395,418.3155976764683
2023-10-04,70.36613871498622,96.8594721745975,404.2919082720503
2023-10-04,77.99118095547342,87.32769216381507,398.39187712252533
2023-10-04,57.613972287537166,-107.23602877474632,410.6701917025245
2023-10-04,-87.43554298867693,-15.457291244326882,392.2567898570934
2023-10-04,73.63117779662016,-30.80822806794407,403.67881924526563
2023-10-05,-18.78050036628447,-172.21711567271657,429.37446305999646
2023-10-05,-71.27217103003474,15.46282076769046,408.1795630141848
2023-10-05,-62.82623048474177,64.86523048232968,407.5902109226492
2023-10-05,17.441339071375225,31.361887299171684,428.71502720377254
2023-10-05,-46.7424166106677,25.12609561449395,417.66711579044176
2023-10-05,70.36613871498622,96.8594721745975,406.5074721566264
2023-10-05,77.99118095547342,87.32769216381507,401.80471349376927
2023-10-05,57.613972287537166,-107.23602877474632,411.8887640866981
2023-10-05,-87.43554298867693,-15.457291244326882,395.2883590833982
2023-10-05,73.63117779662016,-30.80822806794407,403.58467537424696
2023-10-06,-18.78050036628447,-172.21711567271657,430.9697915952072
2023-10-06,-71.27217103003474,15.46282076769046,400.9619453422768
2023-10-06,-62.82623048474177,64.86523048232968,406.6261406687816
2023-10-06,17.441339071375225,31.361887299171684,433.38227286820893
2023-10-06,-46.7424166106677,25.12609561449395,413.69067436996926
2023-10-06,70.36613871498622,96.8594721745975,406.89197319724394
2023-10-06,77.99118095547342,87.32769216381507,400.09745758798744
2023-10-06,57.613972287537166,-107.23602877474632,410.43763781023415
2023-10-06,-87.43554298867693,-15.457291244326882,397.93669014170626
2023-10-06,73.63117779662016,-30.80822806794407,401.07907987754083
2023-10-07,-18.78050036628447,-172.21711567271657,433.29734252771664
2023-10-07,-71.27217103003474,15.46282076769046,403.0284351579087
2023-10-07,-62.82623048474177,64.86523048232968,410.84775028054383
2023-10-07,17.441339071375225,31.361887299171684,429.90792067420364
2023-10-07,-46.7424166106677,25.12609561449395,416.74965082210707
2023-10-07,70.36613871498622,96.8594721745975,405.1577547114743
2023-10-07,77.99118095547342,87.32769216381507,398.6863147383546
2023-10-07,57.613972287537166,-107.23602877474632,414.86087518156046
2023-10-07,-87.43554298867693,-15.457291244326882,394.1449592945103
2023-10-07,73.63117779662016,-30.80822806794407,407.86626224235226
2023-10-08,-18.78050036628447,-172.21711567271657,428.71204320005495
2023-10-08,-71.27217103003474,15.46282076769046,404.92953248792753
2023-10-08,-62.82623048474177,64.86523048232968,406.0264777799874
2023-10-08,17.441339071375225,31.361887299171684,430.33585122375786
2023-10-08,-46.7424166106677,25.12609561449395,414.4648702952764
2023-10-08,70.36613871498622,96.8594721745975,402.99883054110177
2023-10-08,77.99118095547342,87.32769216381507,399.9002503540102
2023-10-08,57.613972287537166,-107.23602877474632,412.36776360656677
2023-10-08,-87.43554298867693,-15.457291244326882,394.19538813190945
2023-10-08,73.63117779662016,-30.80822806794407,404.19019436167184
2023-10-09,-18.78050036628447,-172.21711567271657,430.2711389243649
2023-10-09,-71.27217103003474,15.46282076769046,406.27045656341886
2023-10-09,-62.82623048474177,64.86523048232968,409.93561510239493
2023-10-09,17.441339071375225,31.361887299171684,431.7370533951218
2023-10-09,-46.7424166106677,25.12609561449395,411.93924280692295
2023-10-09,70.36613871498622,96.8594721745975,403.17288343089376
2023-10-09,77.99118095547342,87.32769216381507,400.64133515632113
2023-10-09,57.613972287537166,-107.23602877474632,415.4273341745677
2023-10-09,-87.43554298867693,-15.457291244326882,399.31468852384415
2023-10-09,73.63117779662016,-30.80822806794407,402.1728159534631
2023-10-10,-18.78050036628447,-172.21711567271657,430.73418235846594
2023-10-10,-71.27217103003474,15.46282076769046,406.0497952291471
2023-10-10,-62.82623048474177,64.86523048232968,408.57087055118535
2023-10-10,17.441339071375225,31.361887299171684,434.3532953400624
2023-10-10,-46.7424166106677,25.12609561449395,417.1985191971615
2023-10-10,70.36613871498622,96.8594721745975,407.68677847132057
2023-10-10,77.99118095547342,87.32769216381507,401.41628700758577
2023-10-10,57.613972287537166,-107.23602877474632,408.7730878370608
2023-10-10,-87.43554298867693,-15.457291244326882,394.9819305756145
2023-10-10,73.63117779662016,-30.80822806794407,402.1183246439382
2023-10-11,-18.78050036628447,-172.21711567271657,429.87922589741726
2023-10-11,-71.27217103003474,15.46282076769046,404.25580094849386
2023-10-11,-62.82623048474177,64.86523048232968,406.23899920078566
2023-10-11,17.441339071375225,31.361887299171684,429.84478878236
2023-10-11,-46.7424166106677,25.12609561449395,415.89301276601503
2023-10-11,70.36613871498622,96.8594721745975,404.15219417289126
2023-10-11,77.99118095547342,87.32769216381507,398.49116575716863
2023-10-11,57.613972287537166,-107.23602877474632,407.3956084862944
2023-10-11,-87.43554298867693,-15.457291244326882,394.4763513800294
2023-10-11,73.63117779662016,-30.80822806794407,401.2777422120104
2023-10-12,-18.78050036628447,-172.21711567271657,430.15923097428214
2023-10-12,-71.27217103003474,15.46282076769046,405.4412854889872
2023-10-12,-62.82623048474177,64.86523048232968,407.64160091233896
2023-10-12,17.441339071375225,31.361887299171684,431.87318635945985
2023-10-12,-46.7424166106677,25.12609561449395,415.4398313580679
2023-10-12,70.36613871498622,96.8594721745975,407.81509586794476
2023-10-12,77.99118095547342,87.32769216381507,397.3871085114151
2023-10-12,57.613972287537166,-107.23602877474632,410.300526687221
2023-10-12,-87.43554298867693,-15.457291244326882,396.40404766480117
2023-10-12,73.63117779662016,-30.80822806794407,400.9076778049845
2023-10-13,-18.78050036628447,-172.21711567271657,430.94837969787494
2023-10-13,-71.27217103003474,15.46282076769046,399.81289730499896
2023-10-13,-62.82623048474177,64.86523048232968,410.3805335814734
2023-10-13,17.441339071375225,31.361887299171684,431.6090421445457
2023-10-13,-46.7424166106677,25.12609561449395,418.14238697665235
2023-10-13,70.36613871498622,96.8594721745975,407.72624257714483
2023-10-13,77.99118095547342,87.32769216381507,405.540684514493
2023-10-13,57.613972287537166,-107.23602877474632,411.09850619632147
2023-10-13,-87.43554298867693,-15.457291244326882,393.4803618503812
2023-10-13,73.63117779662016,-30.80822806794407,402.7373273313476
2023-10-14,-18.78050036628447,-172.21711567271657,431.73903832777836
2023-10-14,-71.27217103003474,15.46282076769046,407.4199135983443
2023-10-14,-62.82623048474177,64.86523048232968,409.1177502329374
2023-10-14,17.441339071375225,31.361887299171684,430.62517889571575
2023-10-14,-46.7424166106677,25.12609561449395,417.1729877515536
2023-10-14,70.36613871498622,96.8594721745975,403.2213740788728
2023-10-14,77.99118095547342,87.32769216381507,402.17606683406234
2023-10-14,57.613972287537166,-107.23602877474632,405.8161169700035
2023-10-14,-87.43554298867693,-15.457291244326882,394.7420387799589
2023-10-14,73.63117779662016,-30.80822806794407,403.5823845496504
2023-10-15,-18.78050036628447,-172.21711567271657,428.0189007975275
2023-10-15,-71.27217103003474,15.46282076769046,404.62154585466686
2023-10-15,-62.82623048474177,64.86523048232968,408.7712383102217
2023-10-15,17.441339071375225,31.361887299171684,433.9521974230606
2023-10-15,-46.7424166106677,25.12609561449395,415.82568038346994
2023-10-15,70.36613871498622,96.8594721745975,405.8214247111073
2023-10-15,77.99118095547342,87.32769216381507,398.63274562009735
2023-10-15,57.613972287537166,-107.23602877474632,411.7351067720677
2023-10-15,-87.43554298867693,-15.457291244326882,396.212872030718
2023-10-15,73.63117779662016,-30.80822806794407,402.59060517947154
2023-10-16,-18.78050036628447,-172.21711567271657,429.93083425170295
2023-10-16,-71.27217103003474,15.46282076769046,404.4154526706127
2023-10-16,-62.82623048474177,64.86523048232968,408.45622338412284
2023-10-16,17.441339071375225,31.361887299171684,430.27196388110565
2023-10-16,-46.7424166106677,25.12609561449395,417.154344269454
2023-10-16,70.36613871498622,96.8594721745975,401.41544993178866
2023-10-16,77.99118095547342,87.32769216381507,401.27985879994293
2023-10-16,57.613972287537166,-107.23602877474632,410.4910487945343
2023-10-16,-87.43554298867693,-15.457291244326882,395.6021605835579
2023-10-16,73.63117779662016,-30.80822806794407,403.37254176047605
2023-10-17,-18.78050036628447,-172.21711567271657,428.05245877009054
2023-10-17,-71.27217103003474,15.46282076769046,406.7374624539084
2023-10-17,-62.82623048474177,64.86523048232968,406.97694899375284
2023-10-17,17.441339071375225,31.361887299171684,430.12915639707586
2023-10-17,-46.7424166106677,25.12609561449395,417.431998068531
2023-10-17,70.36613871498622,96.8594721745975,406.2311461023025
2023-10-17,77.99118095547342,87.32769216381507,401.95353079389434
2023-10-17,57.613972287537166,-107.23602877474632,415.0820467604585
2023-10-17,-87.43554298867693,-15.457291244326882,392.6623443043816
2023-10-17,73.63117779662016,-30.80822806794407,401.8834813315388
2023-10-18,-18.78050036628447,-172.21711567271657,431.88197211133195
2023-10-18,-71.27217103003474,15.46282076769046,405.3416714540741
2023-10-18,-62.82623048474177,64.86523048232968,406.41526366813343
2023-10-18,17.441339071375225,31.361887299171684,430.7044598230518
2023-10-18,-46.7424166106677,25.12609561449395,419.1307919731229
2023-10-18,70.36613871498622,96.8594721745975,404.19036603437837
2023-10-18,77.99118095547342,87.32769216381507,404.0602744352491
2023-10-18,57.613972287537166,-107.23602877474632,409.92375145906504
2023-10-18,-87.43554298867693,-15.457291244326882,397.04747947996066
2023-10-18,73.63117779662016,-30.80822806794407,405.2453830425739
2023-10-19,-18.78050036628447,-172.21711567271657,431.9728560912738
2023-10-19,-71.27217103003474,15.46282076769046,404.8617425177858
2023-10-19,-62.82623048474177,64.86523048232968,409.1049581184111
2023-10-19,17.441339071375225,31.361887299171684,431.38266924175525
2023-10-19,-46.7424166106677,25.12609561449395,415.15463363414835
2023-10-19,70.36613871498622,96.8594721745975,404.97043612416064
2023-10-19,77.99118095547342,87.32769216381507,399.3965243724024
2023-10-19,57.613972287537166,-107.23602877474632,410.5915287379564
2023-10-19,-87.43554298867693,-15.457291244326882,397.7472815071467
2023-10-19,73.63117779662016,-30.80822806794407,402.069753322672
2023-10-20,-18.78050036628447,-172.21711567271657,431.2144459366433
2023-10-20,-71.27217103003474,15.46282076769046,402.1668476109964
2023-10-20,-62.82623048474177,64.86523048232968,407.21325288456535
2023-10-20,17.441339071375225,31.361887299171684,429.64845641141346
2023-10-20,-46.7424166106677,25.12609561449395,415.92519018232014
2023-10-20,70.36613871498622,96.8594721745975,405.5074528547553
2023-10-20,77.99118095547342,87.32769216381507,399.71852319161155
2023-10-20,57.613972287537166,-107.23602877474632,411.78253023035484
2023-10-20,-87.43554298867693,-15.457291244326882,395.01922875474764
2023-10-20,73.63117779662016,-30.80822806794407,400.28396996250495
2023-10-21,-18.78050036628447,-172.21711567271657,430.8344299177372
2023-10-21,-71.27217103003474,15.46282076769046,405.3544391999695
2023-10-21,-62.82623048474177,64.86523048232968,412.02472831742955
2023-10-21,17.441339071375225,31.361887299171684,433.3585664821758
2023-10-21,-46.7424166106677,25.12609561449395,418.0315908251396
2023-10-21,70.36613871498622,96.8594721745975,401.9163531570498
2023-10-21,77.99118095547342,87.32769216381507,399.33486293366514
2023-10-21,57.613972287537166,-107.23602877474632,410.998718072653
2023-10-21,-87.43554298867693,-15.457291244326882,397.67583551938054
2023-10-21,73.63117779662016,-30.80822806794407,406.4015514471158
2023-10-22,-18.78050036628447,-172.21711567271657,427.265073327887
2023-10-22,-71.27217103003474,15.46282076769046,403.4439432547517
2023-10-22,-62.82623048474177,64.86523048232968,408.8950973751754
2023-10-22,17.441339071375225,31.361887299171684,427.78367198923524
2023-10-22,-46.7424166106677,25.12609561449395,420.5978290095371
2023-10-22,70.36613871498622,96.8594721745975,403.5349796375157
2023-10-22,77.99118095547342,87.32769216381507,399.7335959621369
2023-10-22,57.613972287537166,-107.23602877474632,410.2290559154434
